,Surface Latitude,Surface Longitude,API,Lat Len - Horz Disp,Lat Len - Gross Perf,Year,Depth Total Maximum,Perforation Upper,Perforation Lower,FName_BRISCOE RANCH,FName_BRISCOE RANCH D1,FName_CAGE RANCH,FName_CHITTIM,FName_CYPRESS LANDING,FName_DE WITT,FName_DILWORTH,FName_DOERING RANCH,FName_EAGLEVILLE,FName_GIDDINGS,FName_HAWKVILLE,FName_HAWKVILLE D1,FName_PEARSALL,FName_PILGRIM,FName_PLEASANTON,FName_RED HAWK DIST 1,FName_SACATOSA,FName_SMILEY,FName_SOUTHERN BAY,FName_SUGARKANE,FName_UNNAMED,FName_WILDCAT,PrType_BUXT,PrType_CER,PrType_RCSD,PrType_SAND,PrType_SANDCER,PrType_SANDCERRCCR,PrType_SANDCRRCSD,PrType_SANDRCCR,PrType_SANDRCSD,PrType_SDRCSDCERRCR,FlType_A,FlType_F,FlType_FLUD,FlType_FRAC,FlType_GAFR,FlType_GEL,FlType_KCL,FlType_SLKW,FlType_U,FlType_W,FlType_X-LINKGEL,Proppant Amount,Fluid Amount,Proppant div Fluid,y_true,y_pred,dm,Trt Proppant Type,Trt Fluid Type,Trt N Frac Stages,Date Completion,Liquid,Operator
42297350390000,28.599058333000002,-98.266933333,42297350390000,4768.0,4482.0,2011.0,16670.0,12043.0,16525.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3976000.0,2508492.0,1.5850160175914454,0.2359948799765272,0.2026124596595764,0.14145400239306485,SAND,X-LINKGEL,1.0,2011-12-05,101812.0,PIONEER NAT RES USA
42297350400000,28.61401110000001,-98.24435279999999,42297350400000,5642.0,5262.0,0.0,17722.0,12305.0,17567.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4326000.0,3389568.0,1.2762688342585249,0.25654929476265603,0.2347385138273239,0.08501594578737817,SAND,X-LINKGEL,1.0,,129941.0,PIONEER NAT RES USA
42297350450000,28.626944444,-98.20666666700001,42297350450000,4975.0,4315.0,2011.0,17260.0,12756.0,17071.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3726000.0,3231102.0,1.1531669380910907,0.2745018200288893,0.2437520623207093,0.11202023252502998,SANDRCSD,X-LINKGEL,1.0,2011-12-21,114012.0,BURLINGTON RES O&G
42297350520000,28.686944444,-98.10527777799999,42297350520000,5539.0,5083.0,2012.0,17922.0,12403.0,17486.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,715645.0,3447234.0,0.20759977419577552,0.2350993195152253,0.194561704993248,0.1724276131703226,SAND,X-LINKGEL,1.0,2012-03-12,115026.0,BURLINGTON RES O&G
42297350530000,28.616869444000002,-98.30115,42297350530000,5762.0,8268.0,0.0,16571.0,8303.0,16571.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4320000.0,3134124.0,1.3783755843738157,0.12793423066982124,0.14292791485786438,0.11719837692806025,SANDCER,X-LINKGEL,1.0,,101815.0,PIONEER NAT RES USA
42297350570000,28.674002778000002,-98.22449722200001,42297350570000,5234.0,4152.0,2012.0,15971.0,11630.0,15782.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3314000.0,2686530.0,1.2335615087119816,0.11018588961913058,0.11189475655555724,0.01550894531353841,SAND,X-LINKGEL,1.0,2012-01-05,44036.0,PIONEER NAT RES USA
42297350590000,28.738055555,-98.1325,42297350590000,5419.0,4192.0,2012.0,16095.0,11628.0,15820.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,702591.0,3521826.0,0.19949622724120952,0.22312398828819408,0.20179468393325808,0.09559395436848506,SAND,X-LINKGEL,1.0,2012-02-20,90031.0,BURLINGTON RES O&G
42297350720000,28.708491944000002,-98.166001667,42297350720000,7281.0,6261.0,2012.0,18339.0,11819.0,18080.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3730000.0,3354288.0,1.11200946370735,0.14774640140202558,0.09993085265159607,0.32363257782719823,SANDRCSD,X-LINKGEL,1.0,2012-01-14,89040.0,BURLINGTON RES O&G
42297350730000,28.687222222,-98.1225,42297350730000,3783.0,4425.0,2012.0,16906.0,12257.0,16682.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3716000.0,3437574.0,1.0809949109459172,0.2777759591362898,0.2482246607542038,0.1063853706921654,SAND,X-LINKGEL,1.0,2012-01-19,118313.0,BURLINGTON RES O&G
42297350750000,28.624166666,-98.20888888799999,42297350750000,5451.0,5199.0,2012.0,18035.0,12628.0,17827.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3774000.0,2871078.0,1.3144888435632889,0.15935857844105952,0.17187580466270447,0.0785475519679951,SANDRCSD,X-LINKGEL,1.0,2012-04-17,79748.0,BURLINGTON RES O&G
42297350770000,28.6793967,-98.2089518,42297350770000,4480.0,3682.0,2012.0,16077.0,11743.0,15425.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3354000.0,2728362.0,1.2293090139798164,0.09920095243055814,0.1507667601108551,0.5198116189095427,SAND,FLUD,1.0,2012-02-22,35158.0,PIONEER NAT RES USA
42297350780000,28.739166667,-98.12166666700001,42297350780000,6515.0,5628.0,2012.0,17587.0,11712.0,17340.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,715356.0,2940294.0,0.2432940379431445,0.19072972515115227,0.11729492247104645,0.3850202301812638,SAND,X-LINKGEL,1.0,2012-04-30,103323.0,BURLINGTON RES O&G
42297350880000,28.676388889000002,-98.194444444,42297350880000,4501.0,3623.0,2012.0,15753.0,11918.0,15541.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3498000.0,2985276.0,1.1717509536806647,0.24812975850634644,0.2044271528720856,0.17612803033918675,SANDRCSD,X-LINKGEL,1.0,2012-04-26,86531.0,BURLINGTON RES O&G
42297350960000,28.710555555,-98.11722222200001,42297350960000,5965.0,4894.0,2012.0,17090.0,11900.0,16794.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6618000.0,4130826.0,1.6021008873285876,0.2745432539704754,0.22153256833553314,0.1930868264592037,SANDRCSD,X-LINKGEL,1.0,2012-07-02,129330.0,BURLINGTON RES O&G
42297350980000,28.755629166,-98.076565555,42297350980000,6968.0,6201.0,2012.0,17965.0,11628.0,17829.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5460000.0,7707420.0,0.7084082611301836,0.11520593806124953,0.19162802398204806,0.6633519695848363,SAND,GEL,1.0,2012-10-06,68764.0,BAYTEX USA DEVE LLC
42297350990000,28.755574499999998,-98.076565,42297350990000,5951.0,4973.0,2012.0,16590.0,11567.0,16540.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4244000.0,5955852.0,0.7125764710070028,0.1572415735382022,0.1365613341331482,0.1315189039368758,SAND,GEL,1.0,2012-10-06,75268.0,BAYTEX USA DEVE LLC
42297351000000,28.755519444,-98.076564722,42297351000000,6812.0,5383.0,2012.0,17158.0,11679.0,17062.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4462000.0,6429318.0,0.6940082913926485,0.1809484165014671,0.1638161540031433,0.09468036708784837,SAND,GEL,1.0,2012-10-06,93757.0,BAYTEX USA DEVE LLC
42297351120000,28.785,-98.0988889,42297351120000,5804.0,5033.0,0.0,16600.0,11354.0,16387.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3746000.0,2170812.0,1.7256215646495412,0.10023061166166317,0.1102016270160675,0.09948073935797516,SAND,X-LINKGEL,1.0,,48557.0,BURLINGTON RES O&G
42297351180000,28.673613888000002,-98.215319444,42297351180000,3001.0,2451.0,2012.0,14220.0,11525.0,13976.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3000000.0,2318064.0,1.2941834220280373,0.1016990057175433,0.15245112776756287,0.4990424605622739,SAND,GEL,1.0,2012-06-08,23993.0,PIONEER NAT RES USA
42297351220000,28.6117722,-98.27805,42297351220000,4112.0,3571.0,2012.0,15304.0,11565.0,15136.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5100000.0,2966586.0,1.719147868964527,0.16226512660971373,0.20200349390506744,0.24489776778059,SAND,X-LINKGEL,1.0,2012-06-13,55775.0,PIONEER NAT RES USA
42297351230000,28.6047639,-98.2797195,42297351230000,4736.0,3906.0,2012.0,16095.0,11978.0,15884.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3192000.0,2628948.0,1.2141738824807489,0.22415965322054585,0.22630979120731354,0.009591993723563702,SAND,SLKW,1.0,2012-08-24,84278.0,PIONEER NAT RES USA
42297351370000,28.616666666999997,-98.218611111,42297351370000,4584.0,3849.0,2013.0,16687.0,12642.0,16491.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3700000.0,1987734.0,1.8614160647249585,0.1668022763429035,0.2530355453491211,0.5169789699329024,SAND,X-LINKGEL,1.0,2013-02-10,61798.0,BURLINGTON RES O&G
42297351440000,28.759166600000004,-98.1075,42297351440000,6024.0,5141.0,2012.0,16880.0,11532.0,16673.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812083.0,2073666.0,0.3916170685153733,0.1088798181687375,0.10156837105751038,0.06715153675124752,SAND,X-LINKGEL,1.0,2012-07-14,53879.0,BURLINGTON RES O&G
42297351480000,28.593888899999996,-98.29611120000001,42297351480000,5840.0,4910.0,2012.0,17013.0,12008.0,12103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3700000.0,1878408.0,1.969753110080451,0.12673360600396172,0.17337751388549805,0.3680468768487361,SAND,X-LINKGEL,1.0,2012-07-24,59896.0,BURLINGTON RES O&G
42297351540000,28.593055556,-98.309722222,42297351540000,5031.0,4738.0,2012.0,17114.0,12167.0,16905.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,703910.0,2216844.0,0.31752798122014897,0.14583249160098766,0.22687360644340515,0.5557137092888337,SAND,X-LINKGEL,1.0,2012-09-02,66508.0,BURLINGTON RES O&G
42297351790000,28.605791666,-98.283175,42297351790000,4597.0,3981.0,2012.0,15780.0,11666.0,15647.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4866000.0,3211236.0,1.5153043874694978,0.3294064560085061,0.1666124314069748,0.4942041105512746,SAND,GEL,1.0,2012-09-20,126226.0,PIONEER NAT RES USA
42297352090000,28.607111100000004,-98.28728620000001,42297352090000,3849.0,3111.0,2013.0,14753.0,11493.0,14604.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2566000.0,1759170.0,1.4586424279631869,0.2255634139575435,0.2020366191864013,0.10430235275464676,SAND,X-LINKGEL,1.0,2013-02-14,67545.0,PIONEER NAT RES USA
42297352130000,28.65465,-98.229133333,42297352130000,5766.0,5481.0,2013.0,17480.0,11760.0,17241.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4626000.0,3735396.0,1.238422914197049,0.09667437748835954,0.16268572211265564,0.6828215121658731,SAND,GEL,1.0,2013-07-13,51003.0,PIONEER NAT RES USA
42297352470000,28.599452778000003,-98.28073055600001,42297352470000,3347.0,3221.0,2013.0,15150.0,11762.0,14983.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2700000.0,2055270.0,1.3136960107431142,0.20684545342423225,0.15568488836288452,0.2473371505846896,SAND,GEL,1.0,2013-04-22,64130.0,PIONEER NAT RES USA
42297352480000,28.5995053,-98.2809078,42297352480000,4165.0,3976.0,2013.0,15890.0,11693.0,15669.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2978000.0,2337846.0,1.2738221422625784,0.17427250627049973,0.16523538529872894,0.051856263303769086,SAND,GEL,1.0,2013-04-22,66696.0,PIONEER NAT RES USA
42297352490000,28.5994777,-98.28081949999999,42297352490000,4027.0,3761.0,2013.0,15620.0,11717.0,15478.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3002000.0,2121672.0,1.4149218163787805,0.1909832258252505,0.17158222198486328,0.10158485781436707,SAND,X-LINKGEL,1.0,2013-04-22,69139.0,PIONEER NAT RES USA
42297352670000,28.67922,-98.20876,42297352670000,4555.0,3756.0,2014.0,15670.0,11768.0,15524.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3138000.0,2571492.0,1.2203032325202643,0.11853353757276028,0.13568906486034393,0.14473142065006658,SAND,X-LINKGEL,1.0,2014-03-10,42854.0,PIONEER NAT RES USA
42297352680000,28.679209999999998,-98.20886,42297352680000,4649.0,3811.0,2014.0,15750.0,11775.0,15586.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3136000.0,2290302.0,1.3692517406001479,0.11140345143654094,0.16851992905139926,0.5126993542690524,SAND,GEL,1.0,2014-03-10,40866.0,PIONEER NAT RES USA
42297352690000,28.673223529,-98.212878137,42297352690000,5340.0,5306.0,2013.0,17000.0,11550.0,16856.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4130000.0,3844512.0,1.074258579502418,0.13224195921908,0.122750386595726,0.071774289184794,SAND,GEL,1.0,2013-06-10,67540.0,PIONEER NAT RES USA
42297352720000,28.673140000000004,-98.2128807,42297352720000,5363.0,5111.0,2013.0,17047.0,11790.0,16901.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4198000.0,2924838.0,1.4352931683737695,0.14851795884782487,0.14642727375030518,0.014076985125158247,SAND,GEL,1.0,2013-06-10,73065.0,PIONEER NAT RES USA
42297352780000,28.67148460000001,-98.2342252,42297352780000,3974.0,4151.0,2013.0,15752.0,11491.0,15642.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3084000.0,2528148.0,1.219865292696472,0.14841987835906845,0.14890789985656738,0.003288114118502901,SAND,GEL,1.0,2013-04-30,59302.0,PIONEER NAT RES USA
42297352790000,28.67148610000001,-98.2343195,42297352790000,4002.0,3551.0,2013.0,15197.0,11471.0,15022.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2978000.0,2104368.0,1.4151517225124122,0.1696740181233918,0.173271045088768,0.02119963330367021,SAND,X-LINKGEL,1.0,2013-04-30,57995.0,PIONEER NAT RES USA
42297352800000,28.6806352,-98.22156030000001,42297352800000,4151.0,3741.0,2013.0,15200.0,11302.0,15043.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3090000.0,3543666.0,0.8719783410739048,0.17225368940251126,0.14421400427818298,0.16278133270519934,SAND,GEL,1.0,2013-06-13,62027.0,PIONEER NAT RES USA
42297352810000,28.61466388900001,-98.277444444,42297352810000,3027.0,2656.0,2013.0,14335.0,11533.0,14189.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2080000.0,1972992.0,1.0542364084598417,0.12980434065027233,0.15677624940872192,0.2077889585458405,SAND,GEL,1.0,2013-08-07,33185.0,PIONEER NAT RES USA
42297352820000,28.671486111,-98.234411111,42297352820000,4135.0,2981.0,2013.0,14504.0,11375.0,14356.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2470000.0,1713768.0,1.4412685964494611,0.20160176460046045,0.1476227641105652,0.2677506350049675,SAND,X-LINKGEL,1.0,2013-04-30,57847.0,PIONEER NAT RES USA
42297352830000,28.616022221999998,-98.298255556,42297352830000,6628.0,6321.0,2013.0,17848.0,11338.0,17659.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5234000.0,3621030.0,1.4454450805433814,0.1047237037663106,0.13398529589176178,0.2794170858466579,SAND,X-LINKGEL,1.0,2013-03-21,63717.0,PIONEER NAT RES USA
42297353160000,28.6545,-98.226813889,42297353160000,5801.0,5471.0,2013.0,17432.0,11793.0,17264.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4334000.0,3420018.0,1.2672447922788708,0.1617849613028096,0.1302536427974701,0.1948964740073892,SAND,X-LINKGEL,1.0,2013-06-04,85198.0,PIONEER NAT RES USA
42297353560000,28.674769444000002,-98.24863333299999,42297353560000,4077.0,4013.0,2013.0,15261.0,11248.0,11325.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3402000.0,3116442.0,1.0916294928639776,0.1544117508508307,0.18454040586948395,0.19511892619985247,SAND,X-LINKGEL,1.0,2013-11-18,59645.0,PIONEER NAT RES USA
42297353580000,28.674828499999997,-98.2485684,42297353580000,4063.0,3984.0,2013.0,15370.0,11247.0,11256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3590000.0,3092838.0,1.1607462143183704,0.18816837762006933,0.1731298565864563,0.07992055426006435,SAND,X-LINKGEL,1.0,2013-11-18,72159.0,PIONEER NAT RES USA
42297353820000,28.674652222,-98.248765,42297353820000,4144.0,4013.0,2013.0,15450.0,11298.0,15311.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3392000.0,4443852.0,0.7633017481230248,0.13438961184369974,0.1955615431070328,0.4551834805094778,SAND,X-LINKGEL,1.0,2013-11-18,51911.0,PIONEER NAT RES USA
42297353830000,28.6747118,-98.2486986,42297353830000,4127.0,3954.0,2013.0,15400.0,11307.0,15261.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3566000.0,2875614.0,1.2400829874941492,0.1922944768952544,0.14325770735740662,0.25500872583334144,SAND,X-LINKGEL,1.0,2013-11-18,73186.0,PIONEER NAT RES USA
42297353920000,28.616211111,-98.24441666700001,42297353920000,5740.0,5481.0,2013.0,17650.0,12015.0,17496.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4506000.0,3694782.0,1.2195577438668912,0.16830587758958093,0.1505151242017746,0.10570488471703664,SAND,X-LINKGEL,1.0,2013-11-13,88794.0,PIONEER NAT RES USA
42297353970000,28.638611111,-98.20972222200001,42297353970000,4995.0,3303.0,2013.0,16073.0,12586.0,15889.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9792000.0,5016060.0,1.9521297592134064,0.26569272765729784,0.28243622183799744,0.06301826296990742,SANDRCSD,X-LINKGEL,1.0,2013-12-11,84472.0,BURLINGTON RES O&G
42297354320000,28.7626055,-98.1019223,42297354320000,5084.0,5568.0,0.0,17296.0,11506.0,17074.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8018000.0,5022318.0,1.5964739787484583,0.19851502125649506,0.136847123503685,0.3106460023150132,SANDRCSD,X-LINKGEL,1.0,,106394.0,BURLINGTON RES O&G
42311342490000,28.57779600000001,-98.64979,42311342490000,6006.0,4441.0,2011.0,15941.0,9963.0,14404.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4396000.0,4073370.0,1.0792046880101729,0.09033857239360504,0.0919855609536171,0.01823128832317745,SAND,FLUD,1.0,2011-01-15,38617.0,CHESAPEAKE OPER LLC
42311342710000,28.577771000000002,-98.649845,42311342710000,6041.0,5731.0,2010.0,15868.0,10029.0,15760.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4604000.0,4507860.0,1.0213271929474297,0.049962024366399516,0.086506187915802,0.7314388080315494,SAND,W,1.0,2010-12-13,27561.0,CHESAPEAKE OPER LLC
42311342720000,28.499899167,-98.502531944,42311342720000,7079.0,6674.0,2011.0,18025.0,11190.0,17864.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6881420.0,4576796.0,1.5035452749041032,0.08959730707181005,0.18309147655963892,1.043493075220393,SANDRCSD,X-LINKGEL,19.0,2011-06-11,57558.0,TALISMAN ENERGY USA
42311342790000,28.577821999999998,-98.64973499999999,42311342790000,5984.0,5799.0,2011.0,15866.0,9964.0,15763.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5342000.0,5065788.0,1.054524982095579,0.062300207640901724,0.09192469716072084,0.4755118905955276,SAND,X-LINKGEL,1.0,2011-03-11,34775.0,CHESAPEAKE OPER LLC
42311342800000,28.556231,-98.658576,42311342800000,7712.0,7401.0,2010.0,17690.0,10289.0,17690.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4840000.0,9224334.0,0.5246991273299514,0.07495101476475782,0.10911132395267488,0.4557684681806245,SAND,X-LINKGEL,1.0,2010-12-18,53394.0,CHESAPEAKE OPER LLC
42311343080100,28.497447221999998,-98.572483333,42311343080100,6532.0,6118.0,2011.0,16983.0,10745.0,16863.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6412604.0,8049483.0,0.7966479337865551,0.15952221470889852,0.13972903788089752,0.12407787131165555,SAND,FLUD,17.0,2011-04-09,93941.0,COMSTOCK OIL&GAS LP
42311343180000,28.552389,-98.626816,42311343180000,5706.0,5542.0,2011.0,16032.0,10380.0,15922.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4394000.0,8058540.0,0.5452600595145026,0.07562891987957465,0.09837286919355392,0.3007308493919375,SAND,X-LINKGEL,1.0,2011-08-06,40344.0,CHESAPEAKE OPER LLC
42311343190000,28.529984000000002,-98.632299,42311343190000,5908.0,5781.0,2011.0,16673.0,10779.0,16560.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6788000.0,5259492.0,1.290618941905416,0.16544112148203965,0.11003055423498154,0.3349262066811697,SAND,X-LINKGEL,1.0,2011-12-20,92060.0,CHESAPEAKE OPER LLC
42311344700000,28.552413,-98.62676,42311344700000,5710.0,5432.0,2011.0,16007.0,10468.0,15900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6392000.0,9311526.0,0.6864610591217809,0.12442368511307927,0.1595790833234787,0.2825458688066452,SAND,X-LINKGEL,1.0,2011-12-03,65056.0,CHESAPEAKE OPER LLC
