borehole,id,CALI,DEPTH,DTCO,DTSM,RHOB,SGR,VOL_ILLITE
W102,5878,8.764,9969.5,49.6478,96.3551,2.696,29.962,0.030059
W102,5879,8.766,9969.75,49.60055,96.3107,2.695,28.967,0.022635
W102,5880,8.767999999999999,9970.0,49.5533,96.2663,2.694,27.563,0.022431
W102,5881,8.767000000000001,9970.25,49.54435,96.21875,2.693,25.808000000000003,0.014913999999999997
W102,5882,8.764,9970.5,49.5354,96.1712,2.692,23.846,0.012031
W102,5883,8.76,9970.75,49.57125,96.11176,2.692,21.897,0.011763
W102,5884,8.758,9971.0,49.6071,96.0523,2.692,20.169,0.011516
W102,5885,8.758,9971.25,49.6198,95.9787,2.693,18.819000000000006,0.015137
W102,5886,8.761000000000001,9971.5,49.6325,95.9051,2.695,17.918,0.014745
W102,5887,8.763,9971.75,49.526,95.82525,2.696,17.463,0.0142
W102,5888,8.765,9972.0,49.4195,95.7454,2.698,17.372,0.014224
W102,5889,8.767000000000001,9972.25,49.21375,95.66555,2.7,17.522000000000002,0.014159
W102,5890,8.77,9972.5,49.008,95.5857,2.701,17.748,0.021086
W102,5891,8.776,9972.75,48.8253,95.49091,2.702,17.892,0.021144
W102,5892,8.783999999999999,9973.0,48.6426,95.3961,2.702,17.855999999999995,0.023755
W102,5893,8.794,9973.25,48.5478,95.26985,2.702,17.675,0.023742
W102,5894,8.802,9973.5,48.453,95.1436,2.701,17.47,0.023696
W102,5895,8.806000000000003,9973.75,48.42105,95.0173,2.701,17.361,0.016347
W102,5896,8.802999999999997,9974.0,48.3891,94.891,2.7,17.398,0.016329
W102,5897,8.795,9974.25,48.38485,94.81905,2.7,17.572,0.013721
W102,5898,8.783,9974.5,48.3806,94.7471,2.699,17.839000000000006,0.01372
W102,5899,8.777000000000001,9974.75,48.39585,94.72485,2.698,18.126,0.013705000000000002
W102,5900,8.772,9975.0,48.4111,94.7026,2.698,18.38,0.011103
W102,5901,8.762,9975.25,48.457,94.69375,2.698,18.633,0.011093
W102,5902,8.756,9975.5,48.5029,94.6849,2.698,18.997,0.011115
W102,5903,8.754,9975.75,48.59925,94.70235,2.7,19.614,0.011196
W102,5904,8.753,9976.0,48.6956,94.7198,2.701,20.578000000000007,0.013927000000000002
W102,5905,8.753,9976.25,48.84095,94.79315,2.7030000000000003,21.866,0.02142
W102,5906,8.753,9976.5,48.9863,94.8665,2.705,23.3,0.021302
W102,5907,8.753,9976.75,49.12225,94.98015,2.707,24.552,0.028814
W102,5908,8.755,9977.0,49.2582,95.0938,2.708,25.338,0.029165
W102,5909,8.759,9977.25,49.3208,95.2031,2.709,25.471,0.029555
W102,5910,8.762,9977.5,49.3834,95.3124,2.709,25.014,0.030121
W102,5911,8.763,9977.75,49.38615,95.38921,2.708,24.185,0.030417000000000007
W102,5912,8.762,9978.0,49.3889,95.466,2.708,23.226,0.030693
W102,5913,8.76,9978.25,49.38,95.51006,2.708,22.328000000000007,0.030749
W102,5914,8.758,9978.5,49.3711,95.5541,2.708,21.62,0.031045
W102,5915,8.757,9978.75,49.3669,95.5782,2.708,21.207,0.030797
W102,5916,8.758,9979.0,49.3627,95.6023,2.708,21.209,0.03115
W102,5917,8.756,9979.25,49.35875,95.61765,2.707,21.737,0.031207
W102,5918,8.753,9979.5,49.3548,95.633,2.7060000000000004,22.803,0.030963
W102,5919,8.748,9979.75,49.34995,95.64355,2.704,24.211,0.024509
W102,5920,8.744,9980.0,49.3451,95.6541,2.702,25.57,0.027234
W102,5921,8.742,9980.25,49.34065,95.65955,2.7,26.474,0.027304
W102,5922,8.743,9980.5,49.3362,95.665,2.699,26.659,0.027323000000000004
W102,5923,8.744,9980.75,49.3316,95.66541,2.699,26.076,0.027283
W102,5924,8.744,9981.0,49.327,95.6658,2.699,24.919,0.027147000000000004
W102,5925,8.743,9981.25,49.32595,95.66595,2.699,23.555,0.024389
W102,5926,8.741,9981.5,49.3249,95.6661,2.699,22.374,0.024242
W102,5927,8.741,9981.75,49.3344,95.67515,2.699,21.644,0.021524
W102,5928,8.742,9982.0,49.3439,95.6842,2.699,21.419,0.016549
W102,5929,8.743,9982.25,49.3639,95.70935,2.698,21.555,0.016669
W102,5930,8.743,9982.5,49.3839,95.7345,2.697,21.824,1e-06
W102,5931,8.741,9982.75,49.4111,95.77545,2.697,22.057,1e-06
W102,5932,8.735,9983.0,49.4383,95.8164,2.696,22.184,1e-06
W102,5933,8.728,9983.25,49.4778,95.86825,2.696,22.272,1e-06
W102,5934,8.72,9983.5,49.5173,95.9201,2.696,22.491,1e-06
W102,5935,8.714,9983.75,49.57495,95.98055,2.696,22.986,0.016703
W102,5936,8.711,9984.0,49.6326,96.041,2.696,23.781,0.017103999999999998
W102,5937,8.713,9984.25,49.70065,96.1163,2.697,24.771,0.020617
W102,5938,8.718,9984.5,49.7687,96.1916,2.697,25.721,0.023171
W102,5939,8.727,9984.75,49.8313,96.2957,2.697,26.329,0.031594
W102,5940,8.736,9985.0,49.8939,96.3998,2.697,26.342,0.031942
W102,5941,8.743,9985.25,49.942,96.53716,2.697,25.634,0.032224
W102,5942,8.747,9985.5,49.9901,96.6745,2.697,24.236,0.032083999999999994
W102,5943,8.747,9985.75,50.0236,96.81865,2.696,22.379,0.029782
W102,5944,8.745,9986.0,50.0571,96.9628,2.696,20.419,0.029237
W102,5945,8.74,9986.25,50.07805,97.06834,2.695,18.684,0.023575
W102,5946,8.732999999999999,9986.5,50.099,97.1739,2.694,17.367,0.014376
W102,5947,8.725,9986.75,50.109,97.21355,2.692,16.506,0.010331
W102,5948,8.718,9987.0,50.119,97.2532,2.69,16.011,1e-06
W102,5949,8.714,9987.25,50.1194,97.224,2.688,15.737,1e-06
W102,5950,8.713,9987.5,50.1198,97.1948,2.6860000000000004,15.549,1e-06
W102,5951,8.715,9987.75,50.11035,97.1097,2.684,15.326,1e-06
W102,5952,8.718,9988.0,50.1009,97.0246,2.6830000000000003,14.985,1e-06
W102,5953,8.721,9988.25,50.08035,96.9219,2.682,14.53,1e-06
W102,5954,8.722999999999999,9988.5,50.0598,96.8192,2.682,14.012,1e-06
W102,5955,8.725,9988.75,50.02845,96.7345,2.682,13.51,1e-06
W102,5956,8.729,9989.0,49.9971,96.6498,2.682,13.112,1e-06
W102,5957,8.737,9989.25,49.95755,96.5717,2.6830000000000003,12.892,1e-06
W102,5958,8.746,9989.5,49.918,96.4936,2.684,12.888,1e-06
W102,5959,8.752,9989.75,49.8746,96.40105,2.6860000000000004,13.122,1e-06
W102,5960,8.754,9990.0,49.8312,96.3085,2.688,13.599,1e-06
W102,5961,8.75,9990.25,49.7885,96.22035,2.6910000000000003,14.297,1e-06
W102,5962,8.743,9990.5,49.7458,96.1322,2.693,15.174,1e-06
W102,5963,8.736,9990.75,49.70585,96.0759,2.696,16.175,1e-06
W102,5964,8.732999999999999,9991.0,49.6659,96.0196,2.698,17.254,0.009379
W102,5965,8.732000000000001,9991.25,49.6281,95.9855,2.7,18.411,0.012402
W102,5966,8.732999999999999,9991.5,49.5903,95.9514,2.701,19.664,0.016056
W102,5967,8.735,9991.75,49.56395,95.9136,2.701,21.002,0.013992
W102,5968,8.737,9992.0,49.5376,95.8758,2.701,22.332,0.014179
W102,5969,8.738999999999999,9992.25,49.55495,95.8264,2.7,23.476,0.014324000000000003
W102,5970,8.741,9992.5,49.5723,95.777,2.7,24.249,0.014422999999999997
W102,5971,8.744,9992.75,49.66085,95.72115,2.7,24.551,0.014468
W102,5972,8.746,9993.0,49.7494,95.6653,2.699,24.417,0.014425
W102,5973,8.746,9993.25,49.87215,95.6044,2.699,23.95,0.011758
W102,5974,8.743,9993.5,49.9949,95.5435,2.7,23.293000000000006,0.011699
W102,5975,8.738999999999999,9993.75,50.07155,95.4749,2.7,22.601,0.01161
W102,5976,8.736,9994.0,50.1482,95.4063,2.702,21.987,0.014194
W102,5977,8.736,9994.25,50.15285,95.33015,2.7030000000000003,21.559,0.014155
W102,5978,8.738,9994.5,50.1575,95.254,2.704,21.453000000000007,0.014152
W102,5979,8.743,9994.75,50.12425,95.1736,2.705,21.812,0.014202
W102,5980,8.751,9995.0,50.091,95.0932,2.705,22.703000000000007,0.014343
W102,5981,8.76,9995.25,50.0353,95.0118,2.7060000000000004,24.007,0.021689
W102,5982,8.767000000000001,9995.5,49.9796,94.9304,2.7060000000000004,25.386,0.022079
W102,5983,8.77,9995.75,49.87125,94.8506,2.705,26.412,0.024824
W102,5984,8.769,9996.0,49.7629,94.7708,2.705,26.728,0.024901
W102,5985,8.764,9996.25,49.57575,94.703,2.704,26.193,0.024845
W102,5986,8.755,9996.5,49.3886,94.6352,2.7030000000000003,24.95,0.031643
W102,5987,8.747,9996.75,49.16315,94.595,2.7030000000000003,23.373,0.031415
W102,5988,8.741,9997.0,48.9377,94.5548,2.7030000000000003,21.867,0.031183
W102,5989,8.74,9997.25,48.75595,94.52755,2.7030000000000003,20.682,0.037947
W102,5990,8.743,9997.5,48.5742,94.5003,2.704,19.853,0.037812
W102,5991,8.748,9997.75,48.46965,94.44915,2.704,19.257,0.024364
W102,5992,8.753,9998.0,48.3651,94.398,2.705,18.726,0.023928
W102,5993,8.756,9998.25,48.31185,94.33045,2.705,18.14,0.007213
W102,5994,8.758,9998.5,48.2586,94.2629,2.7060000000000004,17.467,0.006684999999999999
W102,5995,8.758,9998.75,48.2268,94.22875,2.7060000000000004,16.749000000000002,0.006232
W102,5996,8.757,9999.0,48.195,94.1946,2.7060000000000004,16.042,0.005809
W102,5997,8.756,9999.25,48.1768,94.20316,2.7060000000000004,15.389,0.009583
W102,5998,8.755,9999.5,48.1586,94.2117,2.7060000000000004,14.814,0.009273
W102,5999,8.752,9999.75,48.15885,94.2165,2.705,14.345,0.008936
W102,6000,8.749,10000.0,48.1591,94.2213,2.705,13.982,0.025159
W102,6001,8.746,10000.25,48.17625,94.19945,2.704,13.696,0.02286
W102,6002,8.743,10000.5,48.1934,94.1776,2.704,13.424,0.021448
W102,6003,8.742,10000.75,48.21775,94.15685,2.7030000000000003,13.124,0.020459
W102,6004,8.743,10001.0,48.2421,94.1361,2.7030000000000003,12.802,0.020469
W102,6005,8.745,10001.25,48.26915,94.14495,2.7030000000000003,12.508,0.011989
W102,6006,8.748,10001.5,48.2962,94.1538,2.7030000000000003,12.278,0.0119
W102,6007,8.751,10001.75,48.32535,94.2044,2.704,12.125,0.011893
W102,6008,8.752,10002.0,48.3545,94.255,2.705,12.027,0.011975
W102,6009,8.752,10002.25,48.37945,94.35185,2.705,11.937,0.011734
W102,6010,8.753,10002.5,48.4044,94.4487,2.705,11.833,0.01095
W102,6011,8.753,10002.75,48.4124,94.56955,2.705,11.759,0.010958
W102,6012,8.753,10003.0,48.4204,94.6904,2.705,11.805,0.010959
W102,6013,8.753,10003.25,48.4046,94.7912,2.704,12.038,0.013574
W102,6014,8.751,10003.5,48.3888,94.892,2.7030000000000003,12.437,0.013551
W102,6015,8.75,10003.75,48.3654,94.95555,2.7030000000000003,12.879,0.020868
W102,6016,8.75,10004.0,48.342,95.0191,2.702,13.228,0.020865
W102,6017,8.75,10004.25,48.34035,95.0631,2.701,13.402,0.020821
W102,6018,8.75,10004.5,48.3387,95.1071,2.7,13.397,0.020757
W102,6019,8.751,10004.75,48.37305,95.1473,2.699,13.271,0.020661
W102,6020,8.754,10005.0,48.4074,95.1875,2.699,13.117,0.005703
W102,6021,8.758,10005.25,48.47845,95.22755,2.698,13.037,0.005982
W102,6022,8.762,10005.5,48.5495,95.2676,2.698,13.125,0.006322
W102,6023,8.767000000000001,10005.75,48.6574,95.3165,2.699,13.505,0.019085
W102,6024,8.767999999999999,10006.0,48.7653,95.3654,2.699,14.384,0.017396000000000002
W102,6025,8.765,10006.25,48.8944,95.4307,2.699,16.016,0.010337
W102,6026,8.759,10006.5,49.0235,95.496,2.699,18.575,0.011669
W102,6027,8.752,10006.75,49.13725,95.5624,2.698,22.016,0.013345
W102,6028,8.745,10007.0,49.25100000000001,95.6288,2.696,25.99,0.016585
W102,6029,8.738999999999999,10007.25,49.3241,95.672,2.695,29.94,0.036410000000000005
W102,6030,8.736,10007.5,49.3972,95.7152,2.693,33.258,0.037436
W102,6031,8.734,10007.75,49.43215,95.74025,2.692,35.448,0.032125
W102,6032,8.732999999999999,10008.0,49.4671,95.7653,2.6910000000000003,36.267,0.034642
W102,6033,8.736,10008.25,49.47555,95.79895,2.6910000000000003,35.784,0.034948
W102,6034,8.743,10008.5,49.484,95.8326,2.6910000000000003,34.274,0.036889
W102,6035,8.754,10008.75,49.4734,95.87445,2.6910000000000003,32.103,0.036674
W102,6036,8.764,10009.0,49.4628,95.9163,2.6910000000000003,29.667,0.030124
W102,6037,8.771,10009.25,49.4384,95.93725,2.6910000000000003,27.349,0.029555
W102,6038,8.772,10009.5,49.414,95.9582,2.692,25.474,0.029391000000000007
W102,6039,8.766,10009.75,49.3777,95.94279,2.693,24.269,0.03486
W102,6040,8.756,10010.0,49.3414,95.9274,2.694,23.775,0.034792000000000003
W102,6041,8.745,10010.25,49.28635,95.88135,2.696,23.807,0.032362
W102,6042,8.737,10010.5,49.2313,95.8353,2.697,24.076,0.032010000000000004
W102,6043,8.734,10010.75,49.1495,95.76935,2.698,24.282,0.031621
W102,6044,8.736,10011.0,49.0677,95.7034,2.699,24.173,0.029158
W102,6045,8.74,10011.25,48.97445,95.626,2.699,23.619,0.023077
W102,6046,8.746,10011.5,48.8812,95.5486,2.699,22.683000000000003,0.0224
W102,6047,8.751,10011.75,48.8093,95.45685,2.699,21.569000000000006,0.009019
W102,6048,8.753,10012.0,48.7374,95.3651,2.699,20.569000000000006,0.0073209999999999985
W102,6049,8.754,10012.25,48.6996,95.24989,2.699,19.997,1e-06
W102,6050,8.756,10012.5,48.6618,95.1347,2.699,20.09,1e-06
W102,6051,8.757,10012.75,48.64335,95.0096,2.699,20.972,1e-06
W102,6052,8.759,10013.0,48.6249,94.8845,2.698,22.631,1e-06
W102,6053,8.762,10013.25,48.6078,94.78285,2.698,24.886,1e-06
W102,6054,8.763,10013.5,48.5907,94.6812,2.698,27.392,1e-06
W102,6055,8.765,10013.75,48.56845,94.62025,2.697,29.693,0.006423000000000001
W102,6056,8.765,10014.0,48.5462,94.5593,2.697,31.318,0.002715
W102,6057,8.764,10014.25,48.5245,94.53635,2.697,31.934,0.015178
W102,6058,8.764,10014.5,48.5028,94.5134,2.697,31.443,0.016125999999999998
W102,6059,8.765,10014.75,48.49255,94.51595,2.698,30.053,0.028793
W102,6060,8.766,10015.0,48.4823,94.5185,2.698,28.225,0.034035
W102,6061,8.769,10015.25,48.4825,94.52655,2.698,26.49,0.033303
W102,6062,8.772,10015.5,48.4827,94.5346,2.698,25.201,0.039243
W102,6063,8.776,10015.75,48.47825,94.5358,2.696,24.388,0.033524
W102,6064,8.78,10016.0,48.4738,94.537,2.695,23.812,0.033444
W102,6065,8.783,10016.25,48.4589,94.52935,2.694,23.162,0.032662000000000004
W102,6066,8.788,10016.5,48.444,94.5217,2.693,22.212,0.02624
W102,6067,8.793,10016.75,48.4279,94.49945,2.694,20.912,0.023331
W102,6068,8.795,10017.0,48.4118,94.4772,2.695,19.401,0.022489
W102,6069,8.794,10017.25,48.40135,94.4354,2.696,17.925,0.027057
W102,6070,8.79,10017.5,48.3909,94.3936,2.698,16.74,0.014772
W102,6071,8.783999999999999,10017.75,48.3854,94.34675,2.699,16.017,0.012088
W102,6072,8.777000000000001,10018.0,48.3799,94.2999,2.699,15.865,1e-06
W102,6073,8.771,10018.25,48.37825,94.2736,2.699,16.394000000000002,1e-06
W102,6074,8.766,10018.5,48.3766,94.2473,2.699,17.658,1e-06
W102,6075,8.762,10018.75,48.3779,94.2513,2.698,19.581,1e-06
W102,6076,8.761000000000001,10019.0,48.3792,94.2553,2.698,21.932,1e-06
W102,6077,8.765,10019.25,48.3809,94.28615,2.697,24.362,1e-06
W102,6078,8.773,10019.5,48.3826,94.317,2.696,26.459,1e-06
W102,6079,8.783,10019.75,48.3847,94.37061,2.695,27.865,1e-06
W102,6080,8.793,10020.0,48.3868,94.4242,2.694,28.393,1e-06
W102,6081,8.797,10020.25,48.3939,94.48745,2.693,28.089,0.0049
W102,6082,8.796,10020.5,48.401,94.5507,2.693,27.158,0.00569
W102,6083,8.79,10020.75,48.4138,94.6028,2.692,25.87,0.019247
W102,6084,8.783,10021.0,48.4266,94.6549,2.6910000000000003,24.429,0.026559
W102,6085,8.777999999999999,10021.25,48.4375,94.68825,2.6910000000000003,22.962,0.033881
W102,6086,8.777999999999999,10021.5,48.4484,94.7216,2.6910000000000003,21.549,0.035507
W102,6087,8.783,10021.75,48.45185,94.744,2.6910000000000003,20.244,0.037417
W102,6088,8.791,10022.0,48.4553,94.7664,2.6910000000000003,19.12,0.034216
W102,6089,8.799,10022.25,48.4562,94.78625,2.692,18.27,0.034923
W102,6090,8.807,10022.5,48.4571,94.8061,2.693,17.79,0.035587
W102,6091,8.812999999999997,10022.75,48.45895,94.82484,2.693,17.805999999999994,0.046553
W102,6092,8.816,10023.0,48.4608,94.8436,2.694,18.465,0.046594
W102,6093,8.814,10023.25,48.45945,94.85385,2.693,19.839,0.030821
W102,6094,8.807,10023.5,48.4581,94.8641,2.693,21.831,0.030525
W102,6095,8.798,10023.75,48.4555,94.8597,2.693,24.121,0.031464
W102,6096,8.789,10024.0,48.4529,94.8553,2.692,26.208,0.033458
W102,6097,8.782,10024.25,48.45485,94.8458,2.692,27.619,0.03405
W102,6098,8.777999999999999,10024.5,48.4568,94.8363,2.693,28.138,0.035354000000000003
W102,6099,8.777999999999999,10024.75,48.4616,94.8288,2.693,27.921,0.036383
W102,6100,8.777999999999999,10025.0,48.4664,94.8213,2.693,27.507,0.036211
W102,6101,8.777000000000001,10025.25,48.46835,94.80485,2.693,27.583,0.036224
W102,6102,8.772,10025.5,48.4703,94.7884,2.693,28.605,0.042253
W102,6103,8.766,10025.75,48.46655,94.76565,2.692,30.542,0.042036
W102,6104,8.759,10026.0,48.4628,94.7429,2.692,32.857,0.041825
W102,6105,8.755,10026.25,48.45645,94.7362,2.693,34.721,0.02979
W102,6106,8.756,10026.5,48.4501,94.7295,2.693,35.35,0.030161
W102,6107,8.76,10026.75,48.4488,94.7396,2.694,34.379,0.029115
W102,6108,8.769,10027.0,48.4475,94.7497,2.694,31.986,0.027991
W102,6109,8.779,10027.25,48.4538,94.75225,2.695,28.767,0.030127
W102,6110,8.787,10027.5,48.4601,94.7548,2.695,25.488000000000003,0.027793
W102,6111,8.793,10027.75,48.46705,94.73199,2.695,22.783,0.028675
W102,6112,8.793,10028.0,48.474,94.7092,2.696,20.996,0.027192
W102,6113,8.79,10028.25,48.47835,94.66125,2.697,20.198,0.02464
W102,6114,8.785,10028.5,48.4827,94.6133,2.699,20.277,0.028788
W102,6115,8.779,10028.75,48.4851,94.5567,2.701,21.012,0.028522
W102,6116,8.775,10029.0,48.4875,94.5001,2.702,22.079,0.03104
W102,6117,8.774,10029.25,48.48225,94.45685,2.704,23.081,0.031835
W102,6118,8.775,10029.5,48.477,94.4136,2.704,23.619,0.034651999999999995
W102,6119,8.779,10029.75,48.46745,94.3955,2.7030000000000003,23.401,0.032121
W102,6120,8.783,10030.0,48.4579,94.3774,2.702,22.367,0.032070999999999995
W102,6121,8.787,10030.25,48.4533,94.38805,2.7,20.691,0.031919
W102,6122,8.793,10030.5,48.4487,94.3987,2.698,18.709,0.031667
W102,6123,8.799,10030.75,48.44235,94.4339,2.696,16.814,0.028802
W102,6124,8.805,10031.0,48.43600000000001,94.4691,2.695,15.292,0.035601999999999995
W102,6125,8.812000000000003,10031.25,48.4192,94.5006,2.694,14.269,0.032898000000000004
W102,6126,8.817,10031.5,48.4024,94.5321,2.693,13.713,0.030255
W102,6127,8.821,10031.75,48.3802,94.5231,2.693,13.505999999999998,0.034696
W102,6128,8.823,10032.0,48.358,94.5141,2.693,13.499,0.020462
W102,6129,8.822000000000003,10032.25,48.34305,94.46675,2.692,13.554,0.020562
W102,6130,8.818999999999997,10032.5,48.3281,94.4194,2.692,13.578,0.020476
W102,6131,8.814,10032.75,48.3279,94.37105,2.692,13.561,0.020526
W102,6132,8.81,10033.0,48.3277,94.3227,2.692,13.512,0.016536000000000002
W102,6133,8.809,10033.25,48.3376,94.29601,2.692,13.423,0.016462
W102,6134,8.811,10033.5,48.3475,94.2693,2.693,13.265999999999998,0.029282
W102,6135,8.815,10033.75,48.35895,94.26241,2.694,13.046,0.029097
W102,6136,8.822000000000003,10034.0,48.3704,94.2555,2.695,12.805,0.028905
W102,6137,8.828,10034.25,48.3823,94.26205,2.696,12.595,0.029864
W102,6138,8.834,10034.5,48.3942,94.2686,2.696,12.45,0.03092
W102,6139,8.834,10034.75,48.4103,94.28415,2.697,12.393,0.030913
W102,6140,8.825,10035.0,48.4264,94.2997,2.696,12.435,0.035857
W102,6141,8.805,10035.25,48.44695,94.32045,2.696,12.566,0.036022000000000005
W102,6142,8.774,10035.5,48.4675,94.3412,2.695,12.772,0.036273
W102,6143,8.736,10035.75,48.4961,94.36425,2.693,13.13,0.036823
W102,6144,8.699,10036.0,48.5247,94.3873,2.693,13.858,0.030335
W102,6145,8.672,10036.25,48.58865,94.41135,2.692,15.184,0.030244
W102,6146,8.655,10036.5,48.6526,94.4354,2.692,17.15,0.029586
W102,6147,8.649,10036.75,48.7904,94.4654,2.693,19.507,0.028763
W102,6148,8.649,10037.0,48.9282,94.4954,2.693,21.791,0.021373
W102,6149,8.651,10037.25,49.1218,94.54255,2.694,23.488000000000003,0.021151
W102,6150,8.651,10037.5,49.3154,94.5897,2.695,24.224,0.019477
W102,6151,8.648,10037.75,49.48115,94.6555,2.695,23.946,0.0076349999999999986
W102,6152,8.642000000000001,10038.0,49.6469,94.7213,2.696,22.92,0.00755
W102,6153,8.634,10038.25,49.73485,94.78149,2.695,21.569000000000006,0.008139
W102,6154,8.624,10038.5,49.8228,94.8417,2.694,20.273,0.016214
W102,6155,8.613999999999999,10038.75,49.8507,94.86819,2.693,19.222,0.018092
W102,6156,8.604,10039.0,49.8786,94.8947,2.692,18.441,0.020315
W102,6157,8.596,10039.25,49.87855,94.8963,2.692,17.883,0.028447000000000007
W102,6158,8.591000000000001,10039.5,49.8785,94.8979,2.692,17.486,0.031791
W102,6159,8.589,10039.75,49.8729,94.9012,2.693,17.162,0.045545
W102,6160,8.587,10040.0,49.8673,94.9045,2.694,16.834,0.046105
W102,6161,8.586,10040.25,49.8729,94.9071,2.696,16.497,0.04676
W102,6162,8.585,10040.5,49.8785,94.9097,2.699,16.189,0.042704
W102,6163,8.584,10040.75,49.9036,94.8946,2.701,15.949000000000002,0.043656
W102,6164,8.582,10041.0,49.9287,94.8795,2.704,15.807,0.044608
W102,6165,8.582,10041.25,49.96635,94.85105,2.705,15.737,0.044541
W102,6166,8.582,10041.5,50.004,94.8226,2.7060000000000004,15.652,0.044458
W102,6167,8.585,10041.75,50.03655,94.8046,2.7060000000000004,15.457,0.033032
W102,6168,8.588,10042.0,50.0691,94.7866,2.705,15.139,0.032165
W102,6169,8.593,10042.25,50.08985,94.80055,2.7030000000000003,14.787,0.016266
W102,6170,8.597000000000001,10042.5,50.1106,94.8145,2.701,14.541,0.019721
W102,6171,8.599,10042.75,50.12755,94.86525,2.699,14.505,0.019701
W102,6172,8.597000000000001,10043.0,50.1445,94.916,2.698,14.69,0.019841
W102,6173,8.594,10043.25,50.1554,94.98695,2.697,15.021,0.020048
W102,6174,8.59,10043.5,50.1663,95.0579,2.697,15.37,0.038351
W102,6175,8.589,10043.75,50.1434,95.12085,2.698,15.593,0.038453
W102,6176,8.589,10044.0,50.1205,95.1838,2.699,15.616,0.038531
W102,6177,8.589,10044.25,50.04265,95.22165,2.701,15.442,0.038608
W102,6178,8.587,10044.5,49.9648,95.2595,2.704,15.142,0.03853
W102,6179,8.584,10044.75,49.87925,95.27125,2.7060000000000004,14.835,0.038471
W102,6180,8.577,10045.0,49.7937,95.283,2.709,14.704,0.040939
W102,6181,8.57,10045.25,49.7833,95.2763,2.7110000000000003,14.961,0.034065
W102,6182,8.562000000000001,10045.5,49.7729,95.2696,2.712,15.754,0.034187
W102,6183,8.556000000000001,10045.75,49.82895,95.25349,2.713,17.089000000000002,0.034365
W102,6184,8.551,10046.0,49.885,95.2374,2.713,18.869,0.034616
W102,6185,8.549,10046.25,49.9269,95.20975,2.712,20.998,0.037433
W102,6186,8.552999999999999,10046.5,49.9688,95.1821,2.7110000000000003,23.413,0.044602
W102,6187,8.562999999999999,10046.75,49.9905,95.13195,2.71,26.026,0.044887
W102,6188,8.577,10047.0,50.0122,95.0818,2.709,28.72,0.045178
W102,6189,8.59,10047.25,50.05505,95.01476,2.708,31.303,0.052559
W102,6190,8.6,10047.5,50.0979,94.9477,2.708,33.5,0.052730999999999986
W102,6191,8.604,10047.75,50.14115,94.8909,2.707,35.046,0.0528
W102,6192,8.603,10048.0,50.1844,94.8341,2.7060000000000004,35.774,0.052752
W102,6193,8.6,10048.25,50.1947,94.8091,2.705,35.699,0.052576
W102,6194,8.595,10048.5,50.205,94.7841,2.704,34.995,0.049887
W102,6195,8.591000000000001,10048.75,50.1931,94.79845,2.7030000000000003,33.916,0.04973
W102,6196,8.59,10049.0,50.1812,94.8128,2.702,32.732,0.048477
W102,6197,8.59,10049.25,50.16595,94.86625,2.701,31.673,0.040081
W102,6198,8.594,10049.5,50.1507,94.9197,2.7,30.878,0.036484
W102,6199,8.601,10049.75,50.1339,94.99265,2.699,30.347,0.034126
W102,6200,8.609,10050.0,50.1171,95.0656,2.698,29.97,0.020149
W102,6201,8.615,10050.25,50.08615,95.1252,2.697,29.597,0.019635
W102,6202,8.617,10050.5,50.0552,95.1848,2.697,29.109,0.031816000000000004
W102,6203,8.615,10050.75,49.98715,95.2156,2.697,28.455,0.036797
W102,6204,8.613,10051.0,49.9191,95.2464,2.697,27.65,0.037308
W102,6205,8.613999999999999,10051.25,49.8191,95.25266,2.697,26.743,0.038167
W102,6206,8.619,10051.5,49.7191,95.2589,2.698,25.779,0.038401
W102,6207,8.627,10051.75,49.6609,95.24375,2.698,24.809,0.040147
W102,6208,8.635,10052.0,49.6027,95.2286,2.699,23.911,0.040825
W102,6209,8.637,10052.25,49.64115,95.1947,2.699,23.162,0.040593
W102,6210,8.628,10052.5,49.6796,95.1608,2.699,22.606,0.040413
W102,6211,8.622,10052.75,49.75305,95.12555,2.698,22.224,0.041231
W102,6212,8.621,10053.0,49.8265,95.0903,2.698,21.948,0.041179
W102,6213,8.624,10053.25,49.8464,95.07425,2.697,21.713,0.042379
W102,6214,8.633,10053.5,49.8663,95.0582,2.697,21.532,0.025899
W102,6215,8.642000000000001,10053.75,49.7943,95.06855,2.697,21.51,0.026371
W102,6216,8.648,10054.0,49.7223,95.0789,2.698,21.767,0.026877
W102,6217,8.647,10054.25,49.5541,95.11211,2.699,22.347,0.031061
W102,6218,8.638,10054.5,49.3859,95.1453,2.699,23.153,0.031481
W102,6219,8.626,10054.75,49.1757,95.18575,2.7,23.952,0.031925
W102,6220,8.616,10055.0,48.9655,95.2262,2.7,24.49,0.032412
W102,6221,8.609,10055.25,48.8075,95.26015,2.701,24.589,0.039139
W102,6222,8.607999999999999,10055.5,48.6495,95.2941,2.701,24.2,0.039005
W102,6223,8.611,10055.75,48.57945,95.32035,2.701,23.428,0.038888
W102,6224,8.615,10056.0,48.5094,95.3466,2.701,22.499,0.038801
W102,6225,8.616,10056.25,48.49185,95.36655,2.701,21.66,0.041239
W102,6226,8.616,10056.5,48.4743,95.3865,2.701,21.054,0.041183
W102,6227,8.613999999999999,10056.75,48.46885,95.39955,2.701,20.676,0.041166
W102,6228,8.613,10057.0,48.4634,95.4126,2.701,20.435,0.041145
